49.78,50,50,50.53,51.28,
0.66,0.42,0.74,0.9,0.83,
719
580
72.32,63.7,77,75,75,
51.45,52,48,52.32,55.02,
0.73,0.34,0.75,0.8,0.8,
719
470
74.65,70,58,61,61,
54,53.89,54,50.38,52.95,
0.99,0.66,0.48,0.56,0.57,
719
530
70.89,66.9,65.28,68,68,
55,54.87,49.35,45.46,48.49,
0.96,0.63,0.98,0.88,0.78,
719
280
73,73.22,75,65.03,66.58,
54,54,52,46.4,47.52,
1.38,1.06,1.38,0.81,0.71,
719
215
70.55,70.22,65.36,63.51,63.53,
48,48,43,42.92,43,
1.98,1.85,1.36,1.39,1.29,
719
75
65.66,64.5,64.06,62.03,62.05,
39,39,43.94,39.91,40.05,
1.98,1.8,1.39,1.24,1.19,
719
130
64.55,64.17,63.06,64,64,
36,36,36,40.29,41,
2.02,1.56,1.32,1.01,0.92,
719
65
65.22,63.33,64.88,66,66.03,
36,36,43,41.92,41.95,
1.62,1.44,1.22,0.99,0.94,
719
75
70,70,66.43,66,66,
37,37,44.37,41,41,
1.16,0.89,0.86,0.82,0.8,
719
65
73,73,70,74.03,74.05,
41,41,43,48,48,
1.25,0.94,1.1,1.01,1,
719
20
78.88,77,70.21,64.54,64.58,
43,43,45,48,48,
1.21,0.94,0.99,1.03,0.97,
719
0
72.77,70.23,58.21,59,59,
48,48,41,41,41,
0.99,0.69,0.84,0.7,0.64,
719
70
70.22,68,60.77,66,66,
46,46,43,41,41,
0.76,0.39,0.5,0.65,0.65,
719
137
73,73,70.75,68.21,69.92,
43,43,45,43,43,
0.96,0.63,0.95,0.84,0.79,
719
160
73.55,73.22,71.66,68.05,68.52,
45,45,41,43,43,
1.62,1.4,1.13,0.91,0.83,
719
0
75.33,72,68,66,66.58,
43,43,48.64,41,41,
1.56,1.35,1.25,0.84,0.77,
719
0
78.66,77,73.43,74.03,74.05,
46,46,52.34,48,48,
1.27,1.02,1.07,0.88,0.76,
719
0
81.55,81,77.27,73,74.59,
52,51.97,48,48,48,
1.48,1.25,0.88,0.82,0.74,
719
0
82.11,81,79,77,77,
53.66,52.14,53.53,51.95,51.9,
1.32,1.05,1.23,0.82,0.74,
719
0
82,82,75.35,77,77,
48,48,56.21,55.16,56.21,
1.37,1.13,0.96,0.82,0.75,
719
175
81,81,77.29,66.28,64,
52,52,57.26,55.62,57,
1.25,1,1.1,0.84,0.72,
719
0
66.77,66,68,65.03,65.05,
55,55,56.68,51.79,54,
1.63,1.47,1.35,0.95,0.87,
719
85
71.11,70.23,69.49,65.12,65.37,
48,48,52.34,50,50,
1.3,1.05,0.91,0.78,0.65,
719
65
70.44,66,66.8,70,70,
52,52,54,52,52,
1.29,1.01,0.94,0.72,0.68,
719
75
74.22,72,69.07,71.03,71.05,
46,46,54.99,52,52,
0.97,0.65,0.74,0.75,0.67,
719
258
77.44,73,71.77,72.51,72.53,
46,46,53.59,50,50,
1.02,0.69,0.76,0.83,0.75,
719
175
77.22,75,71.06,71.03,71.05,
48,48,53.48,50,50,
1.06,0.77,0.9,0.79,0.8,
719
298
77.22,75,72.97,73,73,
48,48,47.51,48.29,49.51,
1.16,0.87,1.28,1,0.96,
719
401
77,77,74.56,76.03,76.05,
48,48,48,51.95,51.9,
1.19,0.93,1.2,1.07,1,
719
150
78.11,77,73,73,73,
48,48,56.88,54.43,54.09,
1.16,0.89,1.49,0.85,0.8,
719
210
83.77,81,73.11,73,73,
54,54,56.05,56.37,59.07,
1.3,1.07,1.31,0.98,0.95,
719
140
81.53,81,77.03,72.51,72.53,
59,59,55,55.54,55.58,
1.38,1.16,1.11,1.21,1.05,
719
55
76.11,75.33,72.71,71.03,71.05,
54,54,50,46,46,
1.94,1.82,1.95,1.58,1.54,
719
233
80.11,78.43,73.71,73,73,
48,48,45,48,48,
2.17,2.06,1.46,1.21,1.26,
719
75
80.66,79,73,71.03,71.05,
48,48,52,50,50,
1.85,1.71,1.84,1.3,1.23,
719
95
75,75,72.85,72,72,
50,50,46,48,48,
1.78,1.64,2.03,1.45,1.36,
719
85
75,75.15,75.64,74.03,74.75,
48,48,45,46,46,
1.59,1.42,1.91,1.5,1.47,
719
0
80.11,78.8,75.14,75,75,
50,50,46,50,49.96,
1.71,1.53,1.81,1.31,1.18,
719
20
80.66,79.07,79.1,74.03,74.13,
55,54.7,55,50,50,
1.72,1.56,1.7,1.36,1.33,
719
5
80.66,78.8,77.57,79.62,79.73,
52,52,46,48,48,
1.74,1.55,1.64,1.21,1.25,
719
50
79.55,79.17,77.83,80.03,80.05,
50,48,46,52,52,
1.7,1.54,2.01,1.5,1.49,
719
0
81.22,79.27,82,79,79.13,
53.66,52.57,52,54,54,
1.65,1.44,1.99,1.22,1.23,
719
0
84,84,79,80.03,80.05,
55,55,55,57,57,
1.28,1.03,2.19,1.36,1.41,
719
60
85.66,84,86,83.03,83.05,
57,57,52,57,57,
1.17,0.9,1.96,1.26,1.28,
719
95
87.45,87.4,88,87.03,87.05,
59,59,54,59.83,61,
1.17,0.89,2.04,1.73,1.72,
719
0
91.11,91,88,90,90,
59,59,57,60.87,62.91,
1.89,1.73,2.03,1.6,1.64,
719
0
90,90,81,77,77,
63,63,61,61.05,61.1,
1.75,1.49,1.93,1.5,1.5,
719
15
84,84,81,80.03,80.05,
59,58.67,48,55.97,55.95,
1.95,1.75,2.45,1.68,1.69,
719
0
81.77,81,79,77,77,
54,54,46,52.66,53.16,
1.67,1.5,2.41,1.95,1.95,
719
100
80.66,79.03,79,76.44,76.05,
48,48,46,48,48,
1.84,1.68,2.75,2.27,2.06,
719
140
82.55,82,84,80.03,80.05,
50,50,48,52,52,
1.83,1.66,3.05,1.91,1.94,
719
10
85.33,82,81,81,81,
52,52,50,52,52,
2.03,1.91,2.76,1.82,1.83,
719
25
85.11,84,84,82.97,82.95,
52,52,46,52,52,
2.19,2.01,2.87,1.92,1.92,
719
0
89.66,88,90,90.49,90.47,
54,54,54,55.76,55.99,
2.4,2.27,2.91,1.7,1.68,
719
20
92.22,90,90,86,86,
57,57,59,62.14,64.17,
1.99,1.76,2.34,1.76,1.76,
719
75
88.55,87.4,84,81.51,82.39,
63,63,64,60.91,61.08,
2.08,1.92,2.93,1.57,1.61,
719
110
90,90,84,81,81,
59,59,62.49,57,57.69,
2,1.92,2.54,2.18,2.19,
719
20
86,86,81.16,79,79,
64,62.17,54,54,54,
2.08,2.01,3.02,2.01,1.95,
719
43
84.55,84,82,81.51,81.53,
55,54.67,48,52,52,
2.19,2.03,2.86,1.79,1.76,
719
15
84.55,84,84,82,82,
52,52,48,52,52,
2.15,2.06,2.79,1.94,1.96,
719
20
88,88,88,86,86,
54,54,52,54.96,56.35,
2.11,2,2.53,1.73,1.76,
719
0
88.22,86,86,79,79,
57,57,62.25,59.15,64.21,
1.74,1.61,2.69,2.13,2.19,
719
10
90.55,90,82,81.51,81.53,
64,64.44,62.41,57.35,58.55,
1.81,1.6,2.38,1.69,1.73,
719
21
73.29,72,69.47,76.03,76.05,
59,59,57,57.67,58.46,
1.61,1.44,2.3,2.15,2.14,
719
0
82.11,81,72,72.51,72.53,
57,56.89,55,53.29,53.75,
1.83,1.73,2.42,2.27,2.29,
719
15
79.77,77,75,72.51,72.53,
50,50,53.96,52.38,51.76,
2.12,2.06,2.72,2.11,2.12,
719
145
81.22,79,77,74.03,74.05,
50,50,50,48.9,50,
2.36,2.13,2.9,2.16,2.16,
719
0
81,81,77.97,79,79,
50,50,50,52.69,51.03,
2.25,2.13,2.65,2.18,2.21,
719
15
85.11,84,84,82,82,
54,54,55,52.53,53.08,
2.38,2.14,2.44,1.98,1.99,
719
0
90.55,90,90,85.03,85.05,
54,54,57,56.96,58.24,
2.62,2.36,2.62,1.76,1.79,
719
90
91.11,90,84,81,81,
59,59,61,55,55,
2.2,1.91,2.58,1.76,1.76,
719
0
89.66,88,86,85.03,85.05,
59,57.3,57,55.78,57.76,
2.35,2.04,2.69,1.81,1.76,
719
130
88,88,84.42,85.03,85.43,
63,62.87,64,59.33,60.3,
2.05,1.96,2.93,1.94,1.93,
719
85
91,91,88,86.97,86.95,
61,61,61,59.09,60.9,
2.26,2.19,2.51,1.75,1.75,
719
40
93,93,93,91,91,
61,60.97,57,60.13,62.24,
2.35,2,2.61,1.76,1.76,
719
25
99,99,95,95.97,95.95,
62.66,61.54,64,66,65.85,
2.29,1.97,2.65,1.9,1.94,
719
90
97,97,99,99,99,
68,68,64,64.86,67.26,
2,1.58,2.43,1.97,1.95,
719
0
101.11,100,97,94.03,94.05,
70,70,68,68.27,69.78,
2.24,1.82,2.7,1.87,1.88,
719
0
99,99,97,92.03,92.05,
68,68,64,63.51,63.53,
2.37,1.97,2.18,2.18,2.18,
719
54
100,100,99,95,95,
68,68,66,65.98,66,
2.48,2.07,2.87,2.05,2.09,
719
135
99.55,99,100,98.03,98.05,
68,68,64,66,66,
2.54,2.17,2.66,2.06,2.12,
719
20
102.55,102,102,100,100,
72,70.65,68,71.77,71.16,
2.4,2.03,2.97,1.84,1.91,
719
0
106,106,106,100.97,100.95,
72,72,70,72.11,72.93,
2.28,1.88,2.89,2.1,2.14,
719
0
108,108,104,100,100,
72,70.32,70,73,72.77,
2.47,2.11,2.79,2.22,2.25,
719
110
108,108.14,106,102,102,
72,72,70,72.31,73,
2.78,2.44,2.67,1.93,2.01,
719
70
108,108,102,100,100,
73,72.94,73,70.55,72.9,
2.63,2.3,2.55,2.45,2.43,
719
25
108,108,104,102.97,102.95,
70,70,68,69.15,71.59,
2.65,2.37,2.93,2.24,2.26,
719
24
108,108,100,97,97,
73,71.7,72,71.5,74.02,
2.64,2.32,2.54,2.34,2.4,
719
5
101.99,97,102,93,93,
77,76.6,75,72.93,73,
2.67,2.34,2.96,2.07,2.1,
719
0
100.88,96.57,104,100,100,
79,78.57,75.15,69.72,73.07,
2.29,1.91,2.83,2.1,2.17,
719
10
106,106,97,93.97,93.95,
77.55,77.1,78.13,71.4,72.41,
2.31,1.94,1.62,1.44,1.43,
719
0
100.55,100,95,92.03,92.05,
73,72.6,68,63.92,63.72,
2.24,1.87,2.71,2.09,1.99,
719
100
99,99,93,91,91,
68,68,63,66.77,65.27,
2.35,2,2.31,2.47,2.48,
719
25
95.55,95,95,93,93,
64,63,65.33,62.81,65.75,
2.21,1.83,2.46,2.22,2.25,
719
60
100,100,100,99.49,99.47,
66,63.07,64,63.19,64,
2.21,1.79,2.9,2.27,2.29,
719
0
104,104,102,102,102,
66,64.5,70,66.15,68.14,
2.45,2.07,2.5,2.21,2.4,
719
0
104.55,104,104,104.97,104.95,
66,66,68,67.88,69.31,
2.18,1.75,2.56,2.05,2.08,
719
189
105.66,104,106,106.44,106.37,
74.45,75.14,75,71.16,72.59,
1.91,1.41,2.37,2.01,2.03,
719
0
102.88,100,97.85,105.95,105.9,
73,73,75.43,72.38,73.8,
2.19,1.79,1.37,2,2.01,
719
15
102.77,102,108,106.44,106.37,
78.11,76.87,77.34,74.19,76.58,
2.06,1.61,2.28,2.01,2.04,
719
10
107.11,106,111,110.44,110.37,
79,78.94,75,76.6,77.92,
2.09,1.64,2.44,1.82,1.9,
719
0
109.55,109,113,108.49,108.47,
82,81.4,79,78.15,79.73,
2.21,1.7,2.59,2.09,2.16,
719
0
107.11,106,109,109,109,
81,81,79,81.12,80.82,
2.05,1.6,2.37,2.15,2.23,
719
35
104.99,102,109,106.44,106.37,
77,77,79.43,77.78,83.38,
2.17,1.75,2.3,1.82,1.84,
719
0
104.44,102,108,103.95,103.9,
82,81.43,82.36,78.9,81.69,
1.9,1.48,2.22,1.59,1.61,
719
135
103.88,100,104,104.97,104.95,
82,81.43,81,78.37,79,
2.01,1.56,2.83,1.93,1.91,
719
115
106,106,101.09,99.51,99.53,
75,75,78.3,74.33,76.33,
2.1,1.66,1.64,2.11,2.13,
719
120
106,106,100,100.97,100.95,
81.55,80.13,80.63,72.87,74.39,
2.31,1.92,2.11,2.07,2.08,
719
0
106,106,100,99.49,99.47,
80.45,80.2,75,73.67,74.33,
2.25,1.84,2.54,2.24,2.24,
719
0
104.55,104,102,100,100,
78.45,78.17,72,72.43,75.73,
2.29,1.87,2.64,2.08,2.08,
719
55
108,108,102,100.97,100.95,
75,74.64,75,72.58,76.71,
2.4,1.99,2.29,2.07,2.06,
719
0
109,109,103.6,99.49,99.47,
77,75.3,75,73.71,76.49,
2.32,1.9,2.66,2,2.02,
719
80
106,106,100,100,100,
84,83.33,77,74.24,75,
2.13,1.7,2.88,2.03,2,
719
0
102,102,99,99.51,99.53,
79,79,74.91,73.18,72.17,
2.22,1.8,2.08,2.45,2.5,
719
105
106,106,106,104,104,
79,76.6,76.41,73.2,73.33,
2.55,2.21,2.56,2.22,2.21,
719
15
109,109,102,103.95,103.9,
73,73,73,73.69,78.93,
1.79,1.52,2.39,1.83,1.8,
719
165
108,108,104,101.03,101.05,
84.89,84.87,81,75.55,77,
2.17,1.74,2.66,2.22,2.22,
719
0
108.32,108,106,104,104,
75,74.63,78.96,72.82,75.26,
2.45,1.88,1.95,1.93,1.91,
719
20
113,113,109,108.49,108.47,
79,76.54,81,74.29,77.45,
2.31,1.92,2.34,2.17,2.15,
719
0
109.11,108,111,111,111,
81,80.6,77,77.45,78.32,
2.3,1.99,2.43,2.01,2.07,
719
15
108.44,106,109,108.49,108.47,
86,83.73,79,80.34,82.62,
2.16,1.82,2.4,1.93,1.98,
719
18
103.66,100.26,111,108,108,
75,72.43,76.48,75.48,81.85,
2.2,1.8,2.5,2.2,2.19,
719
41
103.88,99.13,104,103.03,103.05,
77,76.89,70,80.6,82,
2.53,2.17,2.71,2.11,2.15,
719
15
106.55,106,102,107.46,107.42,
81,80.37,79,77.23,80.89,
2.59,2.25,2.6,2.22,2.21,
719
70
107.66,106,108,108,108,
84,83.67,83.11,79.43,83.92,
2.25,1.85,2.43,1.7,1.63,
719
125
111,111,108,108.44,108.37,
86,84.43,81.28,77.28,80.68,
2.24,1.83,2.73,2,1.97,
719
0
115,115,111,111,111,
82,82,82,79.96,82.71,
2.3,1.91,2.79,2.15,2.15,
719
0
115,115,111,112.95,112.9,
86.55,85.33,85.4,80.11,82.71,
2.41,2.04,2.44,2.31,2.27,
719
0
109.66,108,106,107.46,107.42,
84,83.67,85.34,80.66,83.51,
2.36,1.98,2.41,1.95,1.95,
719
15
104.76,99,95,99.49,99.47,
75,75,76,76.47,82,
2.21,1.77,2.19,2.15,2.03,
719
2
104,104,99.53,103.03,103.05,
72,71.9,79.11,75.59,79.82,
2.5,2.15,1.84,2.29,2.24,
719
0
108.55,108,101.68,101.95,101.9,
79,79,82.1,78.43,83.38,
2.45,2.06,1.35,2.03,1.99,
719
65
111,111,105.55,102,102,
82,80.7,83.99,76.95,76.9,
2.32,1.91,1.37,1.83,1.76,
719
125
108,108,96.04,86.62,86.5,
86,86,80.35,75.12,78.08,
2.4,2,1.72,1.85,1.8,
719
30
108,108,102,101.95,101.9,
82,80.8,76.75,74.83,76.02,
2.41,2.07,2.36,2.13,2.11,
719
15
109,109,106,106,106,
75,75,82.11,77.01,80.13,
2.34,1.97,2.08,2.05,2.04,
719
0
113,113,105.5,106,106,
86.55,85.57,84,83.78,83.6,
2.3,1.82,2.2,2.15,2.13,
719
10
109,109,109,111.97,111.95,
85.45,85.67,85.51,81.18,84.63,
2.46,2.09,2.01,2.16,2.18,
719
135
102.54,97,102,104.97,104.95,
79,76.68,78.03,79.26,81.38,
2.56,2.27,1.78,2.15,2.21,
719
70
102,100.76,99,97,97,
79,79,79,76.82,78.05,
2.28,2.01,2.07,2.44,2.41,
719
20
99,99,99,92.03,92.05,
75,75,73,73.25,73.66,
2.16,1.99,2.6,1.95,1.9,
719
15
97.34,95.66,97,99.49,99.47,
79,79,76.51,74.02,76.65,
2.53,2.19,2.16,2.16,2.22,
719
0
101.77,100,96.33,92.03,92.05,
79,78.67,77.52,75.63,79,
2.66,2.36,2.01,2.11,2.14,
719
90
106,106,98.08,99.49,99.47,
82,85.78,77,76.59,77.19,
2.44,1.93,2.69,1.91,1.86,
719
0
109,109,104,104.97,104.95,
81.55,81.07,77,75.93,79.12,
2.52,2.1,2.37,1.98,1.92,
719
0
115,115,108,109.46,109.42,
83.45,83,82.21,78.42,83.07,
2.5,2.07,2.25,2.26,2.26,
719
0
117,117,113,115.44,115.37,
86,85.77,85.16,86.59,87.44,
2.31,1.92,2.28,2.22,2.2,
719
0
111,111,111,113,113,
90,89.77,85.27,86.22,91.51,
2.35,1.91,2.01,2.11,2.17,
719
0
93,93,109,109.97,109.95,
82,82,83.38,77.39,90,
2.17,1.98,2.74,2.14,2.11,
719
55
96.38,95,95,99,99,
79.34,80.4,75.93,74.99,78.52,
2.11,1.87,2.93,2.12,2.19,
719
0
104,105.26,97,96.41,96.32,
82.89,83.33,77.49,75.69,79.37,
2.27,1.88,2.79,2.34,2.18,
719
0
106,106,97.05,99.49,99.47,
84,84,77.03,78.51,79.27,
2.34,1.94,2.74,1.91,1.94,
719
0
109,109,102,102,102,
86.67,89.46,77.03,78.2,79.69,
2.42,2.07,2.3,1.95,2,
719
42
108,108,102,99.49,99.47,
85.23,87.68,79.52,79,77.45,
2.22,1.81,2.73,2.11,2.16,
719
15
108,108.34,100.07,108,108,
85.45,85.78,77.03,76.36,77.08,
2.37,1.97,2.07,2.3,2.29,
719
10
109,109.53,106,108.49,108.47,
82,82,78.41,76.55,80.96,
2.55,2.23,2.46,2.18,2.19,
719
25
113,113,106,108,108,
87.45,87.68,85.01,78.37,83.21,
2.54,2.19,2.66,2.05,2.1,
719
0
109,109,96.83,103.95,103.9,
86,85.2,79,75.51,82.4,
2.49,2.16,2.08,1.96,1.93,
719
0
100.66,98.03,90,94.03,94.05,
75,75,71.04,71.87,73,
2.38,1.94,1.49,1.81,1.77,
719
0
101.66,100,99.02,88,92.59,
79,78.78,79.03,78.53,79,
2.32,2,2.31,1.92,1.91,
719
0
108,108,99,97,97,
84,83.57,81.41,77.44,79,
2.22,1.87,2.61,1.73,1.72,
719
25
106,106,101.1,99,99,
86.34,87.23,81,77.97,77.95,
2.45,2.1,2.69,1.79,1.74,
719
0
98.88,95,97,90,90,
84,84,78.7,75,75,
2.4,2.16,2.81,1.81,1.8,
719
15
97,97,95.66,88,88,
75,74.44,74.22,75.52,76.36,
2.21,2.1,2.51,1.75,1.71,
719
70
99.45,99,95,91,92.11,
80.45,80.78,74.67,75.73,77.01,
2.39,2.11,2.01,2.01,2.05,
719
10
102,102,98.64,98.17,97,
82.89,83.4,81.4,77.14,78.41,
2.29,1.97,2.05,2.04,2.09,
719
55
102,102,100,100,100,
83.78,85.53,81.63,78.72,81.46,
2.13,1.95,2.87,2.07,2.11,
719
10
102,102,104,102.97,102.95,
85.78,87.03,83.46,81.06,84.94,
2.38,2.12,2.6,1.99,1.93,
719
15
102,102,104,100,100,
85.23,86,83.57,81.1,79.39,
2.37,2.14,2.33,2.15,2.03,
719
10
102,102.37,100,102,102,
84.67,87.47,84,82.62,87.02,
2.42,2.33,2.44,2.06,2.06,
719
0
102,102,96.76,91.46,91.42,
84.9,89.27,81,78.62,79,
2.46,2.41,1.99,1.74,1.7,
719
15
100,101.5,91.03,87.07,86,
82.89,84,82,77,77,
2.17,1.89,2.14,1.49,1.44,
719
80
97,97,95.55,87.15,84.27,
81.9,82,80.76,77.74,80.1,
1.88,1.63,1.54,1.43,1.43,
719
59
95,95.73,93.34,92.03,92.05,
81,81,81.57,78.54,80.73,
1.99,1.87,2.08,1.58,1.55,
719
130
91,91,95,88.05,88.1,
79,79,77.71,77.11,79,
2.19,1.98,2.2,1.45,1.44,
719
0
82,82,97,94.03,94.05,
74.78,75,75.87,78.36,83.18,
1.78,1.64,2.23,2.07,2.13,
719
45
86.9,86,95,95,95,
77,77,76.82,76.38,79,
1.89,1.69,2.37,1.9,1.94,
719
375
89.66,88,95,95.97,95.95,
81,80.89,77.54,76.36,79,
2.02,1.9,2.44,1.83,1.9,
719
45
97,97,92.86,97,97,
82,81.77,78.73,78.52,82.46,
1.9,1.8,1.68,2.11,2.02,
719
430
90,90,91.47,93,93,
77.12,80.8,80.55,77.73,80.45,
1.97,1.88,2.06,2.34,2.37,
719
70
95,95,91.01,96.03,96.05,
78.23,80.9,80.59,79,82.88,
2.42,2.18,2.11,2.2,2.27,
719
0
91,91.07,90.47,93.97,93.95,
81.23,83.4,82.48,79.76,82.95,
2.12,1.94,1.29,2.11,2.12,
719
0
99,99,96.32,95.05,95.1,
81.78,83.63,76.05,80,83.03,
2.45,2.2,1.71,1.91,1.85,
719
58
92.66,91,93,91.54,91.58,
82.67,84,81,79.88,80.7,
2.37,2.36,2.63,1.7,1.68,
719
0
99,99,97.08,99,99,
83.78,84,82.57,79.56,81,
2.8,2.61,2.29,1.99,2.01,
719
145
99,99,100,100,100,
79,79,82,81.42,84.07,
2.14,2.05,1.95,1.93,1.88,
719
150
95,95,97,93,93,
81,79.43,78.66,76.18,77.01,
2.38,2.32,2.07,1.87,1.78,
719
0
86,86,91.35,97,97,
81,81,78,80.25,81.98,
1.85,1.76,2.23,2.23,2.27,
719
5
91,94.43,90,93,93,
79.78,81,81,79.08,81,
2.27,2.24,2.41,2.05,2.1,
719
131
88,88.57,88.38,93.05,93.1,
79.78,81.57,80.64,78.23,79.95,
2.02,1.95,1.95,1.68,1.69,
719
0
91,92.37,90,90.49,90.47,
78.67,81,77.56,77.78,79.42,
2,1.93,2.48,1.81,1.77,
719
50
88,89.77,90,89.03,89.33,
73,73,78,77.24,80.19,
1.95,1.84,2.87,1.62,1.59,
719
105
93,93,93,94.03,94.05,
78.23,79,77.68,76.65,80.05,
2.06,1.98,2.36,1.96,1.96,
719
83
90,90,91.09,94.03,94.05,
78.67,81.8,80.59,79.29,80.02,
2.33,2.29,2.57,2.1,2.14,
719
35
91,91.11,90.53,94.03,94.05,
78.78,79,81,79.46,81,
2.37,2.34,2.41,2.15,2.18,
719
67
93,93,89.24,95.05,95.1,
80.67,83.6,79,78.02,81.37,
2.5,2.42,2.16,2.12,2.15,
719
75
91,91,91,91,91,
80.34,81.63,79.66,78.66,81.05,
2.37,2.35,2.16,2.25,2.24,
719
85
97,97,91,84.97,84.95,
80.89,81.68,77.06,77.82,80.17,
2.32,2.24,2.08,1.69,1.71,
719
0
93,93,95,87.08,88.65,
80.89,81.87,79.66,77.67,80.04,
2.1,2,2.88,1.59,1.57,
719
215
88.34,89.33,90,88.64,88,
80.89,81.87,80.68,78.4,80.55,
2.03,1.92,1.93,1.76,1.76,
719
190
90,90,93,94.03,94.05,
80.89,81.77,80.65,78.09,80.63,
2.22,2.16,2.26,1.9,1.89,
719
80
93,93,93,94.03,94.05,
80.34,82,80.81,80.78,80.9,
2.43,2.39,1.91,2.12,2.09,
719
110
95,95,95,95,95,
80.89,81.93,79,78.24,81.12,
2.04,1.94,2.96,1.73,1.75,
719
0
97,97,91.14,96.03,96.05,
80.34,82,80.56,80.02,82.16,
2.09,2.03,1.96,1.97,1.97,
719
15
97,97,90,92.03,92.05,
80.45,81.1,81.64,79,79,
2.26,2.17,2.14,1.65,1.69,
719
0
97,97,91,94.03,94.05,
80.45,81.1,80.63,77.63,80.16,
2.23,2.1,2.17,1.74,1.73,
719
106
87.56,87.78,91,90,90,
81.78,82,80,81.42,81.47,
1.75,1.58,2.52,1.4,1.43,
719
25
91,91,90,93,93,
80.34,82,79,78.56,81.02,
1.87,1.7,2.3,1.67,1.75,
719
53
90,90,91.14,95,95.58,
79.89,80.89,79.7,78.81,82,
1.81,1.67,2.95,2.01,2.13,
719
20
91,91,89.36,95,95,
79.78,81.85,81,81.3,82,
2.27,2.2,1.6,2.04,2.08,
719
10
90,90,91,94.03,94.05,
80.45,80.8,80.65,78.65,81,
2.13,2.05,2.25,2.09,2.09,
719
11
91,91,95,95.97,95.95,
79.89,80.27,79,78.01,80.07,
2.23,2.17,2.87,2.25,2.22,
719
40
93,94.24,97,98.03,98.05,
80.89,81.3,81,79.01,82.71,
2.45,2.39,2.04,2.18,2.21,
719
0
95,95,99,97,97,
80.89,81.73,81,78.96,81,
2.19,2.05,2.34,2.14,2.23,
719
0
97,97.13,100,99,99,
81.45,82,82,81.39,82.91,
2.1,2.02,2.86,2.1,2.23,
719
0
90,91.07,99,99.49,99.47,
81,81,80.7,79.42,82.9,
2.04,1.95,2.94,2.27,2.37,
719
0
91,91,93,88.29,87.1,
82.34,83.47,80.65,77.22,79.04,
2.15,2.09,2.59,1.63,1.54,
719
35
95,95,95,96.03,96.05,
81.45,82,81.01,80.89,81.68,
2.17,2.08,2.52,2.04,2.06,
719
50
91.39,91,95,93,93,
80.89,81.97,81.54,79.03,82.28,
1.89,1.71,2.43,1.98,1.98,
719
25
90,90,97,91.97,91.95,
77,77,77.35,76.47,81,
1.8,1.68,3.11,1.61,1.65,
719
70
95,95,91.09,94.03,94.05,
77,76.9,77.7,75.77,78.48,
2.23,2.15,2.55,1.6,1.69,
719
160
93,93,90,94.03,94.05,
79,79,78.69,78.02,80.58,
1.86,1.8,2.21,1.58,1.65,
719
105
88,88,86,90.49,90.96,
77,77,78.53,77.86,79,
1.99,1.9,1.64,1.76,1.68,
719
124
91,91,91,97,97,
77,77,77.61,75.21,77,
1.83,1.71,2.25,2.15,2.13,
719
30
91,91,86,90.62,90.73,
77,77.47,78.54,76.83,79.49,
2.01,1.92,2.49,2.1,2.04,
719
0
90,90,92.99,93.05,93.1,
80.34,81.73,81,78.43,80.9,
2.26,2.29,2.38,2.16,2.15,
719
45
93,93.07,93.01,92.03,92.05,
79.89,81,81,79,79,
2.3,2.31,1.87,2.05,2.11,
719
22
95,95,89.76,88.05,88.1,
79.89,81,76.94,77.27,78.05,
2.33,2.26,1.69,1.38,1.36,
719
15
93,93,86.81,86.97,86.98,
80.45,80.37,74.93,75.2,77.72,
2.26,2.19,2.5,1.61,1.6,
719
35
93,93,86,87.03,87.05,
79.34,80.43,76.7,74.96,77.31,
2.1,1.95,2.55,1.96,2.03,
719
0
91,91,93,94.03,94.05,
79.34,80.5,75.69,73.96,76.79,
2.41,2.33,2.49,2.23,2.22,
719
5
95,95,97,95,95,
79.34,80.53,79,76.08,79.7,
2.5,2.38,2.07,2.1,2.15,
719
70
95,95,90.38,94.03,94.05,
81.45,81.8,79.5,76.24,77,
2.27,2.18,1.3,2.21,2.21,
719
10
97,97,97.69,95.05,95.1,
81,80.87,73.34,75.49,79,
2.24,2.18,2.22,2.19,2.21,
719
235
97,97,92.08,91,91,
79.78,81.9,72.93,73.59,75,
2.14,2.07,2.92,1.99,1.95,
719
270
95,95,95,95,95,
80.34,82,75,77.3,77.68,
2.36,2.26,2.67,1.97,2,
719
80
95,95,97,95,95,
80.34,81.73,73.48,75.37,79.59,
2.2,2.09,1.99,2.1,2.12,
719
275
97,97,100,98.03,98.05,
79.89,80.97,73.99,76.51,80.55,
1.97,1.82,2.2,2.04,1.97,
719
0
97,97,100,96.03,96.05,
81.45,82.11,82,79.9,81.07,
2.31,2.15,2.59,2.07,2.03,
719
115
97,97,97,95,95,
79.78,81.9,73.15,74.73,78.1,
2.29,2.2,3.1,2.12,2.15,
719
130
95.34,96.5,97,97.97,97.95,
79.34,80.9,72.68,75.75,80.21,
2.27,2.2,2.72,2.09,2.14,
719
180
93,93,92.82,96.03,96.05,
80.89,81.73,74.54,77.15,81.21,
1.94,1.83,2.28,1.69,1.61,
719
100
95,95,93,97,97,
79.89,80.97,74.21,76.57,80.02,
2.27,2.18,2.34,1.91,1.91,
719
195
95,95.1,97,89.01,88.95,
81.45,81.73,76.48,78.77,79.86,
2.3,2.21,2.41,1.85,1.91,
719
130
95,95,93.27,92.03,92.05,
80.89,82,75.05,76.46,77,
2.16,2.02,2.01,2,1.94,
719
255
91.89,92.57,93,96.03,96.05,
